"error","errorText","isin","mvUnitNotional","scenarioDate","scenarioSpecId","tradehubMessageId","type","zeroSimulation"
"false","","NO0010821598","0.108318414594419","2009-01-23","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10910640962033134","2009-01-26","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10782990114845584","2009-01-27","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10801438743829817","2009-01-28","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10894197315521037","2009-01-29","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10682510419213553","2009-01-30","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.107232264284256","2009-02-02","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1067135771335918","2009-02-03","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1096726570325684","2009-02-04","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10926458781966976","2009-02-05","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10796442479238857","2009-02-06","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10926123795507682","2009-02-09","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10814986401693442","2009-02-10","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1072687968873893","2009-02-11","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10635181615972096","2009-02-12","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10906947514761962","2009-02-13","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10717440279726359","2009-02-16","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10767391893748422","2009-02-17","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10707796184532899","2009-02-18","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.11012804637445615","2009-02-19","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1070198145161885","2009-02-20","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10825842134249404","2009-02-23","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10768935763979556","2009-02-24","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10774788977453248","2009-02-25","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10748429456984859","2009-02-26","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10656625002073632","2009-02-27","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1061856201155839","2009-03-02","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10806859681093414","2009-03-03","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1087628643733153","2009-03-04","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10829692538860806","2009-03-05","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10731673297478336","2009-03-06","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1076306030561052","2009-03-09","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10833463627733922","2009-03-10","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1091566920463967","2009-03-11","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10715176226954362","2009-03-12","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10872470828285447","2009-03-13","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10860262074318867","2009-03-16","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10707298506790387","2009-03-17","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10815219312838337","2009-03-18","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10992740885090298","2009-03-19","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1078186578172283","2009-03-20","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10808360511266235","2009-03-23","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10786110650119432","2009-03-24","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10675747815371711","2009-03-25","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10678013893616582","2009-03-26","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10809688008387394","2009-03-27","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10606306482714661","2009-03-30","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10861739709513629","2009-03-31","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10794707351416677","2009-04-01","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10833244852960185","2009-04-02","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10849850758132816","2009-04-03","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1080439968778693","2009-04-06","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.107588603709173","2009-04-07","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10682905217300415","2009-04-08","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.0","2009-04-09","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10920701772179094","2009-04-14","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10723916519011757","2009-04-15","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
