"error","errorText","isin","mvUnitNotional","scenarioDate","scenarioSpecId","tradehubMessageId","type","zeroSimulation"
"false","","NO0010821598","0.10832185180565244","2008-10-15","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10813453506133086","2008-10-16","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10808632952712428","2008-10-17","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1084279707610957","2008-10-20","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10819583739038967","2008-10-21","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10795719352097696","2008-10-22","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1082926155073769","2008-10-23","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10834397130742453","2008-10-24","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10817320577878237","2008-10-27","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10762916849842573","2008-10-28","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10763166795541217","2008-10-29","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10772187112291542","2008-10-30","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1081234448145466","2008-10-31","4c34a93a-eb55-4cc1-b92d-fc667f469f3a","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
